MOB,ID,customer_id,Var1,Var4,Var5,Var6,Var7,Var15,Var16,Var24,Var29,Var30,Var3,Var11,Var12,Var14,target,Var27,Var28,income,loan_desc,Var8_q,Var25_q,Var26_q,Var20_1,Var21_1,Var22_1,Var23_1,Var17_1,working_months_1,ii_ratio,idi_ratio
2,11073866,32649452,2,0,0,1,7,0,0,0,0,6,3.0,3,4.0,0,0.0,0,0,9,5,10.0,7.0,9.0,0,0,0,0,9,4,0,9
2,11073867,32799621,1,6,4,1,6,0,2,0,0,6,1.0,4,8.0,1,0.0,0,1,5,1,3.0,5.0,0.0,0,1,1,2,3,5,3,3
2,11073869,32494087,1,9,4,1,7,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,5,1,3.0,5.0,10.0,1,1,1,1,7,2,6,6
2,11073870,32694574,1,0,0,1,8,2,4,0,0,6,3.0,4,8.0,3,0.0,0,0,6,5,10.0,7.0,10.0,0,1,1,1,7,0,6,6
2,11073872,32431013,1,6,4,1,7,0,0,0,0,6,1.0,4,8.0,3,0.0,0,0,6,1,9.0,0.0,7.0,0,0,0,0,5,2,6,6
2,11073874,32421342,1,9,4,1,6,2,2,1,0,6,1.0,4,8.0,3,0.0,0,0,6,1,3.0,5.0,7.0,0,0,1,1,3,7,3,3
2,11073875,32559914,2,0,0,1,7,1,1,0,0,6,1.0,4,4.0,1,0.0,0,0,9,5,10.0,10.0,10.0,1,1,1,1,9,5,0,3
2,11073877,32524956,1,0,4,1,0,0,0,1,2,6,3.0,4,8.0,0,0.0,0,0,5,5,10.0,5.0,10.0,0,0,0,0,3,5,0,0
2,11073878,32376794,1,6,4,1,7,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,6,4,10.0,7.0,0.0,1,1,1,2,7,1,6,6
2,11073881,32661737,1,9,4,1,7,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,6,1,3.0,9.0,0.0,0,1,1,2,7,4,6,6
2,11073882,32603379,1,9,7,3,9,0,0,1,0,6,1.0,4,8.0,0,0.0,0,0,6,1,9.0,5.0,10.0,1,1,1,1,7,2,6,6
2,11073885,32395753,2,9,7,3,8,1,1,0,0,6,1.0,4,3.0,1,0.0,0,0,9,1,3.0,7.0,0.0,0,1,2,2,7,3,6,6
2,11073887,32756512,1,9,4,1,8,1,1,0,0,6,1.0,2,8.0,1,0.0,0,1,6,1,9.0,5.0,9.0,0,0,0,2,7,3,6,6
2,11073888,32509547,3,0,1,1,4,2,2,0,0,6,3.0,4,4.0,1,0.0,0,0,9,5,10.0,7.0,0.0,0,2,2,2,9,4,0,9
2,11073891,32792725,1,9,7,1,5,1,2,0,0,6,1.0,4,8.0,0,0.0,0,0,6,1,3.0,7.0,0.0,0,0,0,0,3,1,3,1
2,11073892,32448728,1,9,9,6,9,3,3,1,0,6,1.0,4,8.0,3,0.0,0,0,6,1,3.0,7.0,10.0,2,2,2,2,7,8,9,6
2,11073895,32553451,2,0,0,1,7,0,0,0,0,6,3.0,1,4.0,3,0.0,0,0,9,5,10.0,9.0,0.0,0,0,2,2,7,9,0,6
2,11073896,32455314,1,9,9,1,4,0,0,1,0,6,1.0,4,8.0,1,0.0,0,0,1,1,3.0,10.0,10.0,1,1,1,1,5,2,3,3
2,11073898,32829855,4,6,4,1,6,1,1,0,0,6,1.0,2,4.0,3,0.0,0,0,9,1,3.0,7.0,7.0,1,1,1,1,9,0,0,9
2,11073899,32423372,1,9,2,1,9,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,9,1,9.0,9.0,9.0,0,1,1,2,7,1,6,3
2,11073900,32548069,1,0,0,1,7,1,1,0,0,6,3.0,4,8.0,1,0.0,0,0,6,5,10.0,10.0,10.0,0,1,1,1,7,7,3,3
2,11073901,32866530,1,9,7,1,6,2,2,0,0,6,1.0,4,8.0,3,0.0,0,0,5,1,3.0,0.0,7.0,1,1,1,1,5,3,6,6
2,11073902,32662994,1,0,0,3,9,1,1,0,0,6,1.0,3,8.0,3,0.0,0,0,6,5,10.0,5.0,10.0,1,1,1,1,7,5,9,9
2,11073904,32583141,3,6,2,1,6,2,5,1,0,6,1.0,4,4.0,1,0.0,0,0,9,3,10.0,5.0,7.0,0,2,2,2,7,5,0,3
2,11073906,32729603,2,6,9,1,2,0,0,0,0,6,1.0,4,4.0,0,0.0,0,0,9,1,3.0,3.0,0.0,0,0,0,0,9,8,0,1
2,11073908,32849379,1,0,0,1,7,4,4,0,0,6,1.0,4,8.0,1,0.0,0,0,6,5,10.0,5.0,10.0,1,1,1,1,7,0,6,6
2,11073909,32485025,1,9,4,1,8,0,0,0,1,6,1.0,4,8.0,1,0.0,0,0,6,1,3.0,7.0,7.0,0,0,0,0,7,6,6,6
2,11073910,32692344,1,9,7,1,5,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,6,1,3.0,10.0,10.0,0,1,1,1,5,9,3,2
2,11073912,32877345,1,9,2,1,9,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,9,1,9.0,7.0,9.0,0,0,0,0,9,5,6,6
2,11073913,32694990,1,0,0,3,8,3,3,0,0,6,3.0,4,8.0,1,1.0,0,0,6,5,10.0,3.0,0.0,0,2,2,2,7,9,6,3
2,11073914,32761273,1,9,4,1,7,0,0,0,0,6,1.0,1,8.0,0,0.0,0,0,6,1,3.0,7.0,9.0,1,1,1,1,7,5,3,2
2,11073915,32544480,1,9,7,1,6,3,3,0,0,6,1.0,4,8.0,1,0.0,0,0,1,1,3.0,3.0,7.0,0,0,1,1,1,6,6,6
2,11073916,32777265,1,0,0,3,8,0,0,0,0,6,3.0,3,8.0,0,0.0,0,0,5,5,10.0,5.0,10.0,0,0,1,1,7,6,6,6
2,11073919,32545367,1,0,2,1,2,1,1,0,2,6,3.0,4,8.0,1,0.0,0,0,1,5,10.0,10.0,10.0,0,0,0,0,2,5,3,2
2,11073920,32746744,1,6,7,1,5,1,1,0,0,6,1.0,4,8.0,1,0.0,0,0,6,1,3.0,10.0,10.0,1,1,1,1,7,6,3,2
2,11073921,32736494,1,9,2,1,8,0,2,0,0,6,1.0,4,8.0,0,0.0,0,0,6,1,3.0,3.0,10.0,0,0,0,1,9,2,6,6
2,11073922,32476689,1,9,7,1,6,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,5,1,3.0,5.0,0.0,0,1,1,1,3,8,6,3
2,11073923,32572791,2,9,7,1,5,1,1,0,0,6,1.0,4,4.0,1,0.0,0,0,9,1,3.0,3.0,10.0,0,1,1,1,9,7,0,6
2,11073924,32480346,1,6,7,1,2,1,2,0,0,6,1.0,4,8.0,3,0.0,0,0,1,3,10.0,3.0,0.0,1,1,1,1,1,0,0,1
2,11073926,32521745,1,0,2,1,1,0,0,0,0,6,3.0,4,8.0,1,0.0,0,0,6,5,10.0,10.0,10.0,0,0,1,1,9,6,0,0
2,11073930,32440088,1,6,2,1,8,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,6,3,10.0,10.0,10.0,0,1,1,1,5,4,6,3
2,11073931,32658466,2,3,4,1,2,1,1,0,0,6,1.0,4,4.0,1,0.0,0,0,9,5,10.0,7.0,0.0,1,1,2,2,7,1,0,1
2,11073932,32440135,1,6,7,3,8,1,1,0,0,6,1.0,4,8.0,1,0.0,0,0,6,1,3.0,7.0,10.0,0,0,0,0,5,0,6,6
2,11073936,32458675,1,0,0,1,6,0,1,0,0,6,3.0,4,8.0,0,0.0,0,0,6,5,10.0,3.0,7.0,1,1,1,1,5,9,3,2
2,11073939,32864096,1,6,4,1,6,1,1,0,0,6,1.0,4,8.0,1,0.0,0,0,5,3,10.0,10.0,10.0,0,0,0,0,7,7,3,6
2,11073940,32487211,1,9,7,1,5,0,0,0,1,6,1.0,4,8.0,0,0.0,0,0,1,1,3.0,3.0,0.0,0,1,1,1,5,4,3,3
2,11073944,32416014,1,6,7,1,3,1,1,0,0,6,1.0,4,8.0,3,0.0,0,0,6,3,10.0,5.0,10.0,0,0,0,0,7,8,0,1
2,11073945,32865449,1,6,4,1,6,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,5,4,10.0,7.0,7.0,0,0,0,0,2,0,6,3
2,11073946,32504669,1,9,4,1,7,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,6,1,9.0,5.0,9.0,0,0,0,0,7,1,3,2
2,11073948,32450441,1,6,4,3,9,1,1,1,2,6,1.0,4,8.0,3,1.0,0,0,6,1,3.0,10.0,10.0,1,1,1,1,7,1,9,6
2,11073949,32516690,1,9,4,1,7,0,0,0,0,6,1.0,4,8.0,3,1.0,0,0,6,1,3.0,10.0,10.0,1,1,1,1,7,6,6,6
2,11073952,32506483,1,6,9,1,2,0,0,0,2,6,1.0,4,8.0,0,0.0,1,1,5,1,3.0,3.0,0.0,0,0,0,0,5,5,0,0
2,11073953,32540557,1,6,2,1,7,1,1,0,2,6,1.0,3,8.0,1,0.0,0,0,6,3,10.0,7.0,9.0,0,0,0,0,7,5,3,3
2,11073955,32805331,2,6,7,1,2,1,1,0,0,6,1.0,3,4.0,1,0.0,0,0,6,3,10.0,5.0,0.0,0,0,0,1,5,9,0,3
2,11073956,32837352,1,0,0,1,6,2,2,0,0,6,3.0,4,8.0,1,0.0,0,0,5,5,10.0,10.0,10.0,0,0,0,0,5,5,3,3
2,11073957,32859489,1,6,1,3,9,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,6,1,3.0,7.0,7.0,0,1,1,1,7,9,9,9
2,11073958,32806944,1,6,2,1,8,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,9,4,10.0,7.0,10.0,1,2,2,2,7,3,3,1
2,11073959,32788649,1,9,9,1,1,1,1,0,0,6,1.0,4,8.0,3,0.0,0,0,1,1,3.0,3.0,0.0,0,1,1,1,2,4,0,1
2,11073960,32561761,1,0,0,1,8,1,1,0,2,6,3.0,4,8.0,1,0.0,0,0,6,5,10.0,9.0,10.0,0,0,0,0,7,6,3,3
2,11073961,32766161,1,0,2,1,3,1,1,0,0,6,1.0,4,8.0,1,0.0,0,0,1,5,10.0,10.0,10.0,1,1,1,1,2,8,3,1
2,11073964,32784553,1,0,0,1,7,3,3,0,0,6,3.0,4,8.0,0,0.0,0,0,6,5,10.0,7.0,9.0,2,2,2,2,5,5,3,3
2,11073965,32688410,1,0,0,3,9,2,2,1,0,6,3.0,4,8.0,3,0.0,0,0,6,5,10.0,3.0,0.0,1,1,1,1,5,8,6,6
2,11073967,32794688,2,0,0,1,5,3,3,0,0,6,3.0,4,4.0,3,0.0,0,0,9,5,10.0,7.0,10.0,1,1,1,1,9,6,0,6
2,11073968,32527563,2,6,7,3,8,0,0,1,0,6,1.0,4,4.0,0,0.0,0,0,6,1,3.0,3.0,10.0,2,2,2,2,9,4,3,9
2,11073969,32824075,3,3,4,1,3,1,1,0,1,6,1.0,4,1.0,3,0.0,1,1,6,4,10.0,10.0,10.0,0,1,1,1,7,3,0,3
2,11073970,32738208,1,6,1,1,9,5,5,1,0,6,1.0,4,8.0,3,0.0,0,0,9,1,3.0,9.0,9.0,0,1,1,1,9,4,3,3
2,11073971,32532337,1,6,2,1,7,3,3,0,0,6,1.0,4,8.0,3,0.0,0,0,9,4,10.0,1.0,9.0,1,1,3,3,7,0,0,1
2,11073972,32819876,1,6,7,1,3,1,1,0,0,6,1.0,4,8.0,1,0.0,0,0,5,1,3.0,10.0,10.0,1,1,1,2,5,5,0,1
2,11073973,32743728,2,0,0,1,7,0,0,0,0,6,3.0,2,4.0,0,0.0,0,0,9,5,10.0,10.0,10.0,0,1,1,1,7,2,0,6
2,11073975,32827652,2,6,9,1,1,0,0,0,0,6,1.0,4,4.0,0,0.0,0,0,9,3,10.0,10.0,10.0,1,1,2,2,9,5,0,1
2,11073976,32809003,1,3,1,1,7,2,2,0,0,6,1.0,4,8.0,1,0.0,0,0,6,5,10.0,5.0,7.0,0,0,0,1,2,2,6,3
2,11073977,32635516,1,6,9,1,1,0,0,0,0,6,1.0,4,8.0,3,0.0,0,0,6,3,10.0,7.0,0.0,0,1,2,2,5,0,0,0
2,11073978,32751465,1,6,0,1,9,0,0,0,0,6,1.0,4,8.0,3,0.0,0,0,9,4,10.0,10.0,10.0,1,1,1,1,9,8,6,6
2,11073979,32472154,1,0,0,1,6,2,2,0,0,6,3.0,4,8.0,1,0.0,0,0,6,5,10.0,3.0,9.0,1,1,1,1,5,5,3,3
2,11073980,32666439,2,9,7,1,5,1,1,1,0,6,1.0,4,4.0,3,0.0,0,0,9,1,3.0,7.0,10.0,0,0,0,0,9,0,0,6
2,11073982,32795556,1,0,0,6,9,2,2,1,0,6,3.0,4,8.0,1,0.0,0,0,9,5,10.0,7.0,10.0,0,1,1,1,7,7,9,9
2,11073983,32638848,1,6,2,1,8,1,1,0,0,6,1.0,4,8.0,1,0.0,0,0,9,3,10.0,7.0,9.0,0,0,0,0,7,8,3,3
2,11073984,32869702,1,6,7,1,4,0,0,0,2,6,1.0,4,8.0,0,0.0,0,0,9,1,3.0,9.0,0.0,0,1,1,1,9,7,0,0
2,11073987,32485673,1,0,1,6,9,0,0,0,0,6,3.0,4,8.0,0,0.0,0,0,5,5,10.0,5.0,0.0,0,0,0,0,3,5,9,6
2,11073988,32633489,2,0,2,1,1,0,0,0,0,6,3.0,4,4.0,0,0.0,0,0,9,5,10.0,7.0,0.0,0,1,1,1,9,9,0,1
2,11073990,32619602,1,6,4,1,6,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,1,4,10.0,5.0,7.0,1,1,1,1,1,4,6,3
2,11073993,32420433,1,6,7,1,4,1,1,0,0,6,1.0,4,8.0,3,0.0,0,0,6,1,3.0,9.0,0.0,1,1,1,1,7,9,0,2
2,11073996,32815478,2,0,0,1,6,1,1,0,0,6,1.0,4,4.0,0,0.0,0,0,9,5,10.0,10.0,10.0,1,1,1,1,7,0,0,3
2,11073997,32819816,2,6,9,1,1,1,1,0,0,6,1.0,4,4.0,1,0.0,0,0,6,3,10.0,7.0,0.0,0,0,0,1,5,8,0,3
2,11073998,32597018,2,6,4,1,7,2,4,1,0,6,1.0,4,4.0,3,0.0,0,0,9,3,10.0,3.0,0.0,0,1,1,2,9,1,0,6
2,11074000,32560749,1,6,4,1,6,0,0,0,1,6,1.0,4,8.0,0,0.0,0,0,6,1,3.0,5.0,7.0,0,0,0,0,2,8,6,3
2,11074002,32565025,2,0,2,1,3,1,1,0,0,6,3.0,1,4.0,1,0.0,0,0,9,5,10.0,10.0,10.0,0,0,1,1,9,9,0,9
2,11074004,32657978,1,6,7,1,3,1,1,0,1,6,1.0,4,8.0,3,0.0,0,0,6,3,10.0,5.0,0.0,0,0,0,0,5,1,0,1
2,11074005,32442069,1,6,7,1,2,3,5,0,0,6,1.0,4,8.0,0,0.0,0,0,1,4,10.0,3.0,0.0,0,0,2,2,1,3,0,1
2,11074006,32754194,1,3,2,1,5,1,1,0,0,6,1.0,4,8.0,3,0.0,0,0,9,5,10.0,9.0,0.0,1,1,1,1,9,6,0,0
2,11074007,32642218,1,0,0,1,7,1,1,0,0,6,3.0,4,8.0,3,0.0,0,0,6,5,10.0,5.0,9.0,0,0,0,0,5,1,6,3
2,11074008,32426751,4,6,2,1,6,1,1,0,0,6,1.0,4,4.0,3,0.0,0,0,9,3,10.0,3.0,0.0,0,0,0,1,9,4,0,6
2,11074009,32581976,1,0,0,1,6,0,0,0,0,6,3.0,4,8.0,1,0.0,0,0,5,5,10.0,7.0,0.0,0,1,2,2,5,9,6,3
2,11074010,32590044,1,3,2,3,9,1,1,0,0,6,1.0,4,8.0,1,0.0,0,0,6,5,10.0,9.0,10.0,0,0,0,1,7,3,6,6
2,11074011,32430218,1,0,1,1,4,0,0,0,0,6,3.0,4,8.0,0,0.0,0,0,1,5,10.0,1.0,0.0,0,1,1,1,1,6,6,3
2,11074012,32869060,3,0,0,1,5,1,1,0,0,6,3.0,4,4.0,0,0.0,0,0,9,5,10.0,1.0,7.0,0,2,2,2,9,4,0,6
2,11074014,32756704,1,0,2,1,3,0,0,0,0,6,3.0,4,8.0,3,0.0,0,0,1,5,10.0,1.0,0.0,0,0,2,2,3,0,3,3
2,11074015,32571536,1,6,2,1,8,0,0,1,0,6,1.0,4,8.0,1,0.0,0,0,6,1,3.0,7.0,9.0,0,0,1,1,7,4,6,6
2,11074016,32454546,1,3,2,1,3,0,2,0,0,6,1.0,4,8.0,0,0.0,0,0,1,5,10.0,3.0,0.0,0,0,0,0,1,6,3,1
2,11074017,32461794,1,9,4,1,7,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,6,1,3.0,1.0,10.0,1,1,1,1,5,1,3,2
2,11074018,32380183,1,3,2,1,5,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,6,5,10.0,10.0,10.0,0,1,1,1,5,5,3,2
2,11074019,32487073,1,6,4,1,6,0,0,0,0,6,1.0,4,8.0,3,0.0,0,0,1,3,10.0,3.0,0.0,0,0,0,1,3,0,6,6
2,11074020,32827398,1,9,9,3,9,0,2,0,0,6,1.0,7,8.0,0,0.0,0,0,0,1,9.0,10.0,10.0,1,1,1,1,2,0,9,0
2,11074023,32591619,2,9,7,1,6,0,0,0,0,6,1.0,4,4.0,1,0.0,0,0,6,1,3.0,3.0,7.0,0,0,1,1,7,8,0,6
2,11074024,32479057,1,0,1,3,8,0,0,0,0,6,3.0,4,8.0,0,0.0,0,0,1,5,10.0,10.0,10.0,0,0,1,1,3,9,6,6
2,11074025,32658676,1,6,4,1,6,0,2,0,0,6,1.0,4,8.0,1,0.0,0,0,1,1,3.0,7.0,0.0,1,1,1,2,1,7,6,6
2,11074026,32839931,1,0,0,1,8,1,3,1,0,6,1.0,4,8.0,1,0.0,0,0,6,5,10.0,5.0,9.0,0,1,1,1,5,3,6,3
2,11074027,32689069,1,6,7,1,5,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,6,4,10.0,10.0,10.0,0,0,0,1,5,4,0,1
2,11074028,32866257,2,6,7,1,5,3,3,0,0,6,1.0,4,4.0,3,0.0,0,0,9,3,10.0,10.0,10.0,0,1,1,1,7,8,0,6
2,11074029,32847460,1,0,7,1,0,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,1,5,10.0,7.0,0.0,1,1,1,1,1,1,0,0
2,11074030,32858851,2,0,0,1,7,0,0,1,0,6,3.0,4,4.0,1,0.0,0,0,9,5,10.0,10.0,10.0,0,1,1,1,9,6,0,3
2,11074031,32673842,1,6,9,1,2,1,1,0,0,6,1.0,4,8.0,1,0.0,0,0,6,1,3.0,5.0,0.0,1,1,2,2,7,2,0,0
2,11074033,32710805,2,9,4,1,6,1,1,0,0,6,1.0,4,3.0,0,0.0,0,0,9,1,3.0,9.0,10.0,1,1,1,1,9,9,0,9
2,11074034,32526756,1,6,4,1,5,1,1,0,0,6,1.0,4,8.0,1,0.0,0,0,5,3,10.0,10.0,10.0,0,0,0,0,5,2,3,3
2,11074035,32841361,1,0,0,1,5,0,0,0,0,6,3.0,4,8.0,1,0.0,0,0,6,5,10.0,5.0,7.0,2,2,2,3,7,3,3,3
2,11074036,32708452,1,0,0,1,7,1,1,0,0,6,3.0,4,8.0,1,0.0,1,1,6,5,10.0,7.0,9.0,0,0,0,1,5,1,3,3
2,11074037,32388531,1,9,7,1,4,0,0,0,0,6,1.0,4,8.0,3,0.0,0,0,6,1,3.0,5.0,10.0,1,1,2,2,7,2,0,2
2,11074038,32395677,1,6,4,6,9,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,1,4,10.0,5.0,0.0,0,0,0,0,3,8,9,9
2,11074039,32523239,2,3,2,6,9,0,0,0,0,6,1.0,4,4.0,0,0.0,0,0,9,4,10.0,5.0,7.0,0,0,0,0,9,9,9,9
2,11074040,32443597,1,9,7,1,4,0,1,0,1,6,1.0,4,8.0,3,0.0,0,0,1,1,3.0,10.0,10.0,1,1,1,1,3,6,3,2
2,11074041,32596972,1,9,4,1,7,0,0,1,0,6,1.0,4,8.0,1,0.0,0,0,6,1,3.0,7.0,7.0,1,1,2,2,7,3,3,2
2,11074042,32379157,1,6,2,1,7,1,1,1,0,6,1.0,1,8.0,1,0.0,0,0,6,3,10.0,10.0,10.0,0,1,1,1,7,0,3,3
2,11074044,32622475,4,6,7,6,9,0,0,0,0,6,1.0,4,4.0,0,0.0,0,0,9,3,10.0,9.0,10.0,0,0,0,1,7,7,6,9
2,11074046,32628100,3,6,4,3,9,0,0,1,1,6,1.0,4,4.0,0,0.0,0,0,9,1,3.0,10.0,10.0,1,1,1,1,7,7,6,9
2,11074047,32789591,1,0,2,1,2,2,2,0,1,6,3.0,4,8.0,3,0.0,0,0,1,5,10.0,3.0,0.0,0,1,1,1,3,8,0,1
2,11074048,32720591,3,0,2,1,3,0,0,0,0,6,3.0,7,4.0,0,1.0,0,0,6,5,10.0,10.0,10.0,1,1,1,1,9,0,0,0
2,11074049,32803266,4,6,7,1,3,0,0,0,0,6,1.0,4,4.0,1,0.0,0,0,9,1,9.0,0.0,0.0,0,0,0,0,9,4,0,9
2,11074050,32702658,1,6,4,1,5,3,3,0,0,6,1.0,3,8.0,1,0.0,0,0,6,1,3.0,7.0,10.0,0,1,1,1,5,8,3,1
2,11074051,32568311,2,6,9,1,2,1,1,0,0,6,1.0,4,4.0,0,0.0,0,0,9,3,10.0,9.0,0.0,1,1,2,2,7,2,0,1
2,11074054,32859093,1,0,2,3,7,0,0,1,0,6,1.0,4,8.0,3,0.0,0,0,6,5,10.0,7.0,10.0,0,0,0,0,7,1,6,6
2,11074056,32597203,2,3,7,1,1,0,0,1,0,6,1.0,4,4.0,0,0.0,0,0,6,3,10.0,0.0,0.0,0,1,1,1,9,9,0,0
2,11074058,32497737,1,6,2,1,8,1,1,0,0,6,1.0,2,8.0,1,0.0,0,0,6,1,3.0,5.0,9.0,0,1,1,1,5,9,6,3
2,11074060,32701277,2,6,4,1,7,2,2,0,0,6,1.0,4,4.0,0,0.0,0,0,9,1,3.0,10.0,10.0,1,1,1,1,7,3,3,6
2,11074063,32374669,2,6,4,1,7,1,1,0,2,6,1.0,4,4.0,1,1.0,0,0,9,1,3.0,3.0,10.0,1,1,1,1,7,1,3,6
2,11074064,32763070,1,0,0,1,5,0,0,0,0,6,3.0,4,8.0,0,1.0,0,1,6,5,10.0,7.0,0.0,0,0,0,0,7,3,3,3
2,11074065,32516125,1,6,1,3,9,0,0,0,0,6,1.0,4,8.0,3,0.0,0,0,9,3,10.0,3.0,10.0,0,0,0,0,9,3,9,6
2,11074067,32734597,1,6,2,1,8,0,0,0,1,6,1.0,4,8.0,0,0.0,0,0,6,3,10.0,5.0,9.0,1,1,1,2,7,2,6,6
2,11074068,32598759,1,6,2,1,8,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,6,4,10.0,9.0,10.0,0,0,2,3,7,7,6,6
2,11074069,32722014,2,9,4,1,8,0,0,0,0,6,1.0,4,2.0,0,0.0,0,0,9,1,3.0,10.0,10.0,1,1,1,1,9,9,3,6
2,11074070,32544732,1,0,1,3,8,0,0,1,0,6,3.0,4,8.0,1,0.0,0,0,1,5,10.0,5.0,10.0,1,2,2,2,2,3,6,6
2,11074071,32591180,1,6,4,1,4,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,6,4,10.0,7.0,0.0,0,0,0,0,7,8,0,1
2,11074073,32517591,1,0,0,1,5,0,0,0,0,6,3.0,7,8.0,0,1.0,0,0,0,5,10.0,10.0,10.0,1,1,3,3,5,0,9,0
2,11074077,32449232,1,6,4,1,5,0,0,0,0,6,1.0,1,8.0,1,0.0,1,1,1,4,10.0,7.0,10.0,0,1,1,1,5,6,3,3
2,11074080,32487571,1,0,0,3,9,0,0,0,0,6,3.0,4,8.0,1,1.0,0,1,6,5,10.0,1.0,7.0,2,2,2,2,5,6,6,6
2,11074082,32639352,1,9,7,3,9,1,1,0,0,6,1.0,3,8.0,1,0.0,0,0,5,1,9.0,10.0,10.0,1,1,1,1,3,8,6,6
2,11074083,32632195,1,6,2,3,9,0,0,0,0,6,1.0,4,8.0,0,1.0,0,0,9,1,3.0,9.0,0.0,1,1,1,1,9,5,9,9
2,11074084,32546090,1,6,2,1,8,3,3,0,0,6,1.0,3,8.0,1,0.0,0,0,6,1,3.0,7.0,7.0,0,0,0,0,7,2,3,3
2,11074085,32674466,2,6,7,1,5,1,1,0,0,6,1.0,1,4.0,3,0.0,0,0,9,1,9.0,10.0,10.0,0,0,1,1,9,5,0,6
2,11074086,32867176,4,6,2,1,6,1,1,1,0,6,1.0,3,4.0,3,0.0,0,0,9,4,10.0,9.0,7.0,0,0,0,0,9,5,0,9
2,11074089,32802084,1,6,4,1,7,2,2,0,0,6,1.0,3,8.0,1,0.0,0,0,6,1,3.0,1.0,10.0,0,0,0,1,7,1,3,2
2,11074090,32406759,1,9,2,1,8,0,0,0,1,6,1.0,4,8.0,0,0.0,0,0,6,1,3.0,7.0,9.0,1,1,1,1,7,0,6,6
2,11074092,32864659,1,9,7,1,6,0,2,1,0,6,1.0,4,8.0,0,0.0,0,0,5,1,3.0,3.0,10.0,1,1,2,2,5,0,6,6
2,11074093,32813613,1,6,2,1,8,0,0,0,0,6,1.0,3,8.0,1,0.0,0,0,6,1,3.0,7.0,9.0,0,1,1,1,7,9,6,6
2,11074094,32779202,1,0,2,1,4,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,6,5,10.0,7.0,10.0,1,1,1,1,9,1,0,1
2,11074095,32466906,1,9,7,1,7,5,6,0,0,6,1.0,4,8.0,3,0.0,0,0,6,1,3.0,3.0,9.0,1,1,1,1,7,4,6,6
2,11074096,32678745,1,0,0,1,7,1,1,0,0,6,3.0,4,8.0,1,0.0,0,0,6,5,10.0,5.0,10.0,0,1,2,2,5,3,6,3
2,11074097,32868284,1,6,7,1,4,0,0,0,1,6,1.0,4,8.0,0,0.0,1,1,6,1,3.0,5.0,0.0,1,2,2,2,7,8,0,0
2,11074098,32646191,1,6,9,1,1,1,3,1,0,6,1.0,4,8.0,1,0.0,0,0,6,3,10.0,7.0,0.0,0,0,0,0,5,4,0,0
2,11074099,32665288,1,0,0,1,8,1,3,0,0,6,3.0,4,8.0,3,0.0,0,0,6,5,10.0,5.0,9.0,0,0,0,0,7,6,3,3
2,11074100,32751252,2,0,1,1,5,0,0,0,0,6,3.0,4,4.0,0,0.0,0,0,6,5,10.0,10.0,10.0,0,1,1,1,7,5,0,9
2,11074101,32490704,1,9,9,1,0,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,6,1,3.0,5.0,0.0,0,0,0,0,5,6,0,0
2,11074102,32443475,1,9,9,1,4,0,0,0,0,6,1.0,4,8.0,3,0.0,0,0,6,1,9.0,10.0,10.0,0,1,1,1,9,7,0,1
2,11074103,32405747,1,3,1,1,6,0,0,1,0,6,1.0,4,8.0,1,0.0,0,0,6,5,10.0,1.0,9.0,1,1,1,1,7,5,3,6
2,11074104,32659329,1,0,0,1,6,2,2,0,0,6,1.0,4,8.0,0,0.0,0,0,6,5,10.0,7.0,0.0,0,0,0,0,9,1,3,2
2,11074106,32511269,1,6,2,3,9,1,3,0,0,6,1.0,4,8.0,1,0.0,0,0,6,3,10.0,9.0,7.0,0,0,0,0,7,6,9,6
2,11074107,32565021,1,9,7,1,6,0,0,0,0,6,1.0,4,8.0,1,0.0,0,0,1,1,9.0,10.0,9.0,1,1,1,1,1,6,6,3
2,11074111,32574029,1,0,2,1,2,0,0,0,0,6,3.0,4,8.0,0,0.0,0,0,6,5,10.0,7.0,10.0,0,0,0,0,7,0,0,0
2,11074113,32463992,1,9,9,1,1,0,0,0,0,6,1.0,4,8.0,0,0.0,0,0,1,1,3.0,5.0,0.0,1,1,1,2,1,0,0,1
